,X,Y,Z,represx,represy,represz,repres,cat
espeon,-7.960283683490077,19.734353145117932,-3.8560316462268065,0.008122827370927633,0.04992245389137429,0.001906036935722974,0.0599513181980249,UU
umbreon,-2.8044507909733687,6.759520039598054,-2.5302595727542445,0.001661101214251076,0.009650107862380295,0.0013521678354923583,0.01266337691212373,UU
murkrow,-5.53823637307114,4.983002406058606,-16.782452494690993,0.005521263901948182,0.004469693304922483,0.05069981605351118,0.060690773260381845,FU
slowking,5.648919825579773,21.479609575425933,10.632864502718721,0.00512536821493997,0.0741049153934009,0.018159120422586886,0.09738940403092776,RU
misdreavus,-9.662409231084034,14.62421610428702,-0.6679437936817005,0.03146889295275503,0.07208680924217746,0.00015038012743266382,0.10370608232236515,FU
unown,-10.027517127738824,-7.800928838684592,2.603505160380167,0.19582731269444895,0.11851656936816239,0.013200893426658264,0.3275447754892696,FU
wobbuffet,-9.107348076771085,-6.199266066902267,3.72207767720812,0.036989103956185945,0.01713840860107885,0.006178183522145861,0.06030569607941065,FU
girafarig,-4.195518055857113,16.164907815633477,-0.46621657432371316,0.0046756047698943495,0.06940856548885567,5.773537911840285e-05,0.07414190563786843,FU
pineco,0.010894391179660623,-3.934938524052087,3.229981618971064,4.110891339214989e-08,0.005362977445262698,0.003613517553877972,0.008976536108054062,FU
forretress,3.2806139805446435,-2.5231037475102793,3.843559714199161,0.0023181680300124255,0.0013712128256148843,0.0031820127460162988,0.006871393601643608,UU
dunsparce,3.0580450976506306,5.995463782438059,0.277317271231753,0.0024941662733637773,0.00958701039889436,2.051121878444469e-05,0.012101687891042582,FU
gligar,10.51812811639066,-8.569889597091725,-11.125428806002619,0.009497644278426661,0.006305063152979883,0.010626065891274907,0.026428773322681454,RU
steelix,13.359752918288619,-9.332716015314228,-0.021294418723183606,0.03844499608305789,0.01876113335648013,9.767300464429194e-08,0.05720622711254266,NU
snubbull,-1.974776021848239,-4.034471821879199,4.069927281963455,0.0017614818458872104,0.00735217531123749,0.007481966863431505,0.016595624020556206,FU
granbull,16.436121729109264,3.3810322674436524,5.149586932602869,0.0561647580113608,0.0023766423135273625,0.005513279145995468,0.06405467947088363,NU
qwilfish,-1.5686534493560957,-3.1841683652689863,7.914973511531749,0.0003964135615686916,0.0016333773636305693,0.010092375891679418,0.01212216681687868,NU
scizor,5.577131056994538,-6.283281967427256,-14.853602477414334,0.004957214196873274,0.0062920053546726305,0.035162486487538745,0.04641170603908465,OU
shuckle,3.1676678861429735,-7.0672339946575375,4.344951322081911,0.0014532288468936054,0.0072335863229894964,0.002734163977375406,0.011420979147258507,UU
heracross,12.485989870115045,-6.09740827071008,2.4127810569171926,0.02085821734842074,0.004974183277628903,0.0007788737389348328,0.026611274364984474,OU
sneasel,6.67525711382318,-1.5026440671237347,3.158563901698588,0.006105873906409778,0.0003094026839882193,0.0013670713131581648,0.007782347903556162,PU
teddiursa,-4.859182391607401,-8.219690853316767,1.3027103559671367,0.016368830621903918,0.04683841829973578,0.0011764865984309097,0.06438373552007061,FU
ursaring,18.158388416051427,-1.4904883603181727,7.301803036050417,0.08271227678686165,0.0005572788361236032,0.013374439792260424,0.09664399541524568,FU
slugma,-9.820117239947203,-8.743711918389367,3.6146553514043687,0.19830429785147752,0.15721372646258402,0.02686782869461481,0.38238585300867634,NU
magcargo,2.6161902362457763,-2.4021183500328833,-0.8472512539589059,0.0009437377331900697,0.0007956122848702293,9.897764565309995e-05,0.001838327663713399,FU
swinub,-5.570197649778784,-7.82830573323308,5.740297332463232,0.015247389110449771,0.030115482755851707,0.01619284089734375,0.06155571276364523,FU
piloswine,4.887195078278087,-5.887000340360196,6.878514383119162,0.003975355044900867,0.005768258231940902,0.00787491495190788,0.017618528228749653,PU
corsola,2.49569429503559,3.1649928189152527,7.256272656892996,0.0014823846055011414,0.002384095135774379,0.012531564966665347,0.016398044707940866,FU
remoraid,-7.849065939440265,-8.79865513362458,4.749258942820418,0.019228033832127425,0.024161923996169093,0.007039642763157833,0.050429600591454356,PU
octillery,-0.4122997200723981,-0.8736327363491032,3.2986148202937273,3.476364991827184e-05,0.00015608353288916875,0.002225166431687611,0.002416013614495052,FU
delibird,0.34836122381944623,1.501819190448992,4.59818373730387,3.1961946923761626e-05,0.0005940307267198921,0.005568602948553158,0.006194595622196811,FU
mantine,-0.21530386504948001,-2.7588583683818375,1.9591065739640232,1.1722213767305918e-05,0.0019247077538822753,0.0009705593739145273,0.0029069893415641086,PU
skarmory,3.3507928310226625,-6.753963784162243,-15.86751645296545,0.0021699252946736644,0.008815908667949405,0.04865948876861334,0.059645322731236405,OU
houndour,-4.62062128236985,-4.409216957273219,-3.2700147596948526,0.0098522644726669,0.008971359316766923,0.004934404397242648,0.02375802818667647,FU
houndoom,3.1791282960021174,-0.3358220953020332,-9.013626765938298,0.0023018580423389535,2.5685082305729197e-05,0.018503827435995778,0.02083137056064046,RU
kingdra,2.6502481642963787,-2.612905946026335,-0.19143167484915324,0.0014687471111299523,0.0014276491629160424,7.663047873406244e-06,0.0029040593219194014,UU
phanpy,-1.761023047325013,-8.208731619736064,3.3875597101137975,0.0016925175899767872,0.03677521538668739,0.006262922378620508,0.044730655355284685,FU
donphan,10.851586551278192,-7.323531352316714,1.862797958750235,0.023937755448461988,0.010902799831930727,0.0007053886302828314,0.03554594391067555,UU
porygon2,-6.590820229739343,15.076966596514193,-3.6149681643432565,0.004747409444545514,0.02484309514440048,0.0014281923790394264,0.03101869696798542,UU
stantler,-1.768754634284182,9.976532390810304,-1.4201805870439703,0.0009677194654783877,0.030787436506854247,0.0006238805394768081,0.03237903651180945,FU
smeargle,37.29003670281839,47.93860005319968,-23.097660036072806,0.010504360911709268,0.01736019934224924,0.004030138608319809,0.03189469886227832,OU
tyrogue,-3.5801331043227647,-8.142797919205023,6.202753862060707,0.0051181475831360915,0.026476573029080498,0.015363266125437609,0.046957986737654195,FU
hitmontop,10.280607539211477,-5.814548708439601,8.028551301092453,0.0043845425974451775,0.0014025513127283048,0.0026739981759069205,0.008461092086080403,RU
smoochum,-7.793120203825312,1.71327069594307,6.0280325106736825,0.0301426524584336,0.0014568360832112616,0.01803474009864573,0.049634228640290594,FU
elekid,-6.035024193602278,-2.3352556975948886,5.182026879268089,0.021673164408559795,0.0032451380394756127,0.015979515864563983,0.04089781831259939,FU
magby,-5.5385595557902265,-6.975924208601389,1.0318650053048033,0.014851839063315015,0.02356080264191177,0.0005155043597004401,0.03892814606492723,FU
miltank,12.772933095593164,5.312994298781598,12.637660361202176,0.020146970322961845,0.0034858377737864367,0.019722493923446733,0.04335530202019501,NU
blissey,7.072155441724777,23.30592023936151,12.099881871351352,0.005855829262310458,0.06359417269797465,0.017141430852078646,0.08659143281236376,UU
raikou,0.799762403980905,5.2085785298894045,-6.143911982844213,0.0001321605829164124,0.00560555230475028,0.007799557196738888,0.01353727008440558,UU
entei,5.637859356392877,-0.9946154423804892,-10.316153384711622,0.0032161040830315005,0.00010009491514232315,0.010768053426962241,0.014084252425136065,UU
suicune,1.9576925724980407,2.3020732061087594,-1.8582111777941424,0.0009875134352605658,0.0013655018314991693,0.0008897011729375469,0.0032427164396972817,UU
larvitar,-3.069364360689927,-9.76991375764105,2.0953760780284365,0.006887932249720922,0.06978682410479738,0.003210080603449249,0.07988483695796755,FU
pupitar,6.229035021349999,-6.920394696217256,1.673893351493884,0.03123456543943277,0.038552775744421036,0.002255534590039154,0.07204287577389297,FU
tyranitar,26.885517494779577,-0.44503693115783527,-0.8685940834096995,0.08371296199665505,2.293760198912506e-05,8.737549352524783e-05,0.08382327509216943,OU
lugia,4.772555757030666,16.117992411711512,-17.41781829461824,0.0011031041140587034,0.012581614563017271,0.014692712944375545,0.02837743162145152,UB
ho-oh,0.5047541633237964,9.201413699401913,-23.67961489862047,2.6328598424214187e-05,0.008749375089707382,0.05794516332223098,0.06672086701036258,UB
celebi,-6.7808268908617535,18.88712756767672,-2.5618445918633315,0.009437495337163556,0.07321891057257764,0.0013470911934700008,0.08400349710321119,UU
treecko,-0.25787020382826586,-3.179659986204842,2.231709332114367,2.7935046504644678e-05,0.004247255963841909,0.002092292173698254,0.006367483184044807,FU
grovyle,1.364139891881183,-4.117179158721719,0.6206128044593624,0.0005143108421205709,0.004684976238329218,0.00010645089679842068,0.005305737977248209,FU
sceptile,12.569179025208339,-1.6116681312527383,-1.887897126764995,0.023864506768151654,0.0003923646524099705,0.0005383878987550007,0.024795259319316625,RU
torchic,4.94459433481187,-6.100777836834122,-3.649267147914945,0.007635031632127845,0.01162304521412103,0.004158730923329902,0.023416807769578777,FU
combusken,12.365193442211492,-4.3413396935814035,0.05297481241284352,0.027106413360933758,0.0033413176533105757,4.975183254987619e-07,0.030448228532569833,RU
blaziken,19.0687195336125,-2.8145829617575555,-5.365239058592467,0.04574779541485672,0.0009966787909069903,0.003621639874922791,0.0503661140806865,UB
mudkip,2.2002766586961,-3.624976298127222,7.755213115364372,0.0025111682198192477,0.0068160311383955435,0.031196702896085143,0.040523902254299936,FU
marshtomp,8.488767266067995,-2.109468284537701,11.464755790356573,0.029055931741602523,0.001794285524302274,0.052999914567005015,0.08385013183290982,FU
swampert,16.46933919650206,-0.5686034782956222,13.45979473586881,0.051227016061059914,6.106125623391675e-05,0.03421555465607025,0.08550363197336408,UU
poochyena,-9.627354726053433,-8.701463403041624,3.1240132556091345,0.3182585740720426,0.2599864779236674,0.03351134822313523,0.6117564002188454,FU
mightyena,3.9905536917047115,-3.049968229738017,-3.176922172685101,0.004144617907947805,0.0024210781774535546,0.002626826165881181,0.009192522251282541,FU
zigzagoon,-2.1856195927617104,1.1058177738627784,2.7612867444033578,0.002181760253490864,0.0005585023533689581,0.003482417939447805,0.006222680546307627,FU
linoone,3.5828431379634704,2.3518734924569116,-0.3757814399717895,0.003920738589251361,0.001689430041899048,4.3130346843483536e-05,0.005653298977993893,FU
wurmple,-9.986975636836396,-9.037998197596886,1.9510001067973124,0.10427927018275986,0.08540327064374528,0.00397964734119567,0.1936621881677008,FU
silcoon,-9.184366273876355,-8.935412277518783,2.827473736145982,0.1839169279144122,0.1740814537556636,0.017430926548632333,0.3754293082187081,FU
beautifly,-5.8454090709609,-2.2317793380100532,-10.747074335196523,0.01499515837055852,0.0021858670504510992,0.050687601844312376,0.067868627265322,FU
cascoon,-9.184366273876355,-8.935412277518783,2.827473736145982,0.1839169279144122,0.1740814537556636,0.017430926548632333,0.3754293082187081,FU
dustox,-7.512037233227292,-0.30505479994769935,-10.063479939328618,0.014791526916214517,2.4392329064098276e-05,0.026545683672571815,0.04136160291785043,FU
lotad,-10.064405510514872,-9.078743489108573,3.721629439980423,0.22463337172040337,0.1827887713193013,0.030715973148819867,0.43813811618852455,PU
lombre,-3.497406588217036,-2.091322450916998,9.841230404712931,0.003957926553532839,0.0014151989012634388,0.03133821693912082,0.036711342393917094,FU
ludicolo,4.674311654809322,5.060250597984417,11.355531767848944,0.005230806216136338,0.006130238208045352,0.030870826295397818,0.04223187071957951,NU
seedot,-8.78176436119941,-7.806778843829139,2.141168279252454,0.045501156815396425,0.035958588188992946,0.0027049577164229813,0.08416470272081236,FU
nuzleaf,-3.439952509314414,-2.7553043699299558,-0.7675713670001114,0.0025171204849283877,0.0016148726239886137,0.00012532469076605802,0.0042573177996830585,FU
shiftry,1.9862710119263998,0.2840710574372176,-4.467366809489169,0.0005460933882937439,1.1169761122216591e-05,0.002762441794493028,0.0033197049439089884,RU
taillow,-2.184715343866804,-5.437416763765896,-16.385393112065817,0.0010818558585455234,0.006701390522936512,0.06085460027004737,0.0686378466515294,FU
swellow,-1.4260090112705077,-4.630348236215533,-17.024368748220592,0.0003579584043776338,0.003774116765255371,0.05101877877064519,0.05515085394027819,NU
wingull,-9.533458410009617,-8.551032961968527,2.404184935772835,0.28163971026980594,0.22658444765212593,0.0179113648117568,0.5261355227336887,FU
pelipper,-2.386063034765755,-4.113559328729915,-10.045234579724154,0.001415076942367863,0.004205830441200368,0.025080511837844124,0.030701419221412354,PU
ralts,-10.818652447379064,4.46933804357816,3.6243606898864806,0.03632845747344401,0.006199933453663465,0.004077213394185333,0.04660560432129281,FU
kirlia,-11.911505877790072,16.171226899559326,1.617766735004992,0.030946247531078372,0.05703751523802066,0.0005708295649566361,0.08855459233405566,FU
gardevoir,-9.19530753363486,29.981927152470597,0.3525638337898728,0.009752577296237163,0.1036826223928362,1.4337135968000561e-05,0.11344953682504136,OU
surskit,-7.458278844888653,-5.245146844633574,4.545542755675976,0.019955335219364607,0.00986954422603575,0.0074123051329462305,0.037237184578346585,FU
masquerain,-4.990091591725889,-3.1271258231026517,-8.456260770164329,0.008006784989410085,0.0031443569669113046,0.022993117907523234,0.034144259863844624,FU
shroomish,-6.234986715385158,-5.135587846250412,3.2711048552508792,0.006117029101935508,0.004150016338283786,0.0016836755802855726,0.011950721020504866,FU
breloom,7.30563589787809,-1.7822063169879647,6.410187808679776,0.005086935209114343,0.0003027304565824047,0.003916351523808907,0.009306017189505654,OU
slakoth,-5.157169756496739,-7.362840263100718,4.876285804301401,0.009812381956053301,0.02000056885460476,0.00877263166730577,0.03858558247796383,FU
vigoroth,13.954727862016831,-0.20883208190119748,7.92846524984332,0.040703397066276244,9.1155389201882e-06,0.013139116626510855,0.05385162923170729,PU
slaking,16.822517118293646,2.186550595744461,5.930871257894577,0.05326447570117027,0.0008998596140650559,0.006620529002026681,0.060784864317262016,FU
nincada,-9.37179434633465,-8.50140669060614,2.811792476748229,0.2529558178309968,0.2081520811786314,0.022770140046387225,0.48387803905601545,FU
ninjask,-0.7627823255744604,-5.665632918573765,-10.049748999599574,0.0001921431858273132,0.010600359883468729,0.03335294401060215,0.04414544707989819,FU
shedinja,-2.114445875602796,-0.4558481600180544,-5.5315128205502395,0.0020317987280793724,9.443390542839912e-05,0.013905140619087982,0.016031373252595755,FU
whismur,-9.627354726053433,-8.701463403041624,3.1240132556091345,0.3182585740720426,0.2599864779236674,0.03351134822313523,0.6117564002188454,FU
loudred,5.192415067686646,0.33851853853025826,5.083291308137025,0.007125921212244017,3.0287758078657472e-05,0.006829551908974075,0.01398576087929675,FU
exploud,15.798737656828749,2.15183879875583,4.859653177031733,0.031104091463124504,0.0005770217888566328,0.002942952798789877,0.034624066050771014,RU
